AUDITOR ID,OUTLET ID
ma20013,21415-NAY-SENTUL-KEPANJENKIDUL-BLITAR
ma20013,21416-CEN-SENTUL-KEPANJENKIDUL-BLITAR
ma20013,21417-GAL-SUKOREJO-SUKOREJO-BLITAR
ma20013,21418-PIN-SUKOREJO-SUKOREJO-BLITAR
ma20013,21419-YOG-SUKOREJO-SUKOREJO-BLITAR
ma20013,21420-CON-SUKOREJO-SUKOREJO-BLITAR
ma20013,21421-ARI-SANANWETAN-SANANWETAN-BLITAR
ma20013,21422-BUL-KEPANJENLOR-KEPANJENKIDUL-BLITAR
ma20013,21423-SEP-PAKUNDEN-SUKOREJO-BLITAR
ma20013,21425-TOP-PAKUNDEN-SUKOREJO-BLITAR
ma20013,21426-ABA-PAKUNDEN-SUKOREJO-BLITAR
ma20013,21427-NIS-SUKOREJO-SUKOREJO-BLITAR
ma20013,21428-GAN-BENDOGERIT-SANANWETAN-BLITAR
ma20013,21429-BEL-BENDOGERIT-SANANWETAN-BLITAR
ma20013,21430-HOL-PAKUNDEN-SUKOREJO-BLITAR
ma20013,21424_R1-BUY-KARANGSARI-SUKOREJO-BLITAR
ma30002,32001-VAL-SEMPLAK-BOGOR BARAT-BOGOR
ma30002,32002-AIN-CILENDEK BARAT-BOGOR BARAT-BOGOR
ma30002,32004-DES-MENTENG-BOGOR BARAT-BOGOR
ma30002,32005-ALD-SINDANG BARANG-BOGOR BARAT-BOGOR
ma30002,32006-IDA-SINDANG BARANG-BOGOR BARAT-BOGOR
ma30002,32007-LES-MENTENG-BOGOR BARAT-BOGOR
ma30002,32008-BAN-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32008-FAT-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32009-VEL-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32010-AXS-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32011-9A -TEGALLEGA-BOGOR TENGAH-BOGOR
ma30002,32012-ALL-TEGALLEGA-BOGOR TENGAH-BOGOR
ma30002,32013-WAR-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32017-STA-SUKASARI-BOGOR TIMUR-BOGOR
ma30002,32015-RIC-SINDANGSARI-BOGOR TIMUR-BOGOR
ma30002,32016-NIK-EMPANG-BOGOR SELATAN-BOGOR
ma30002,32016-SAF-EMPANG-BOGOR SELATAN-BOGOR
ma30002,32017-BAN-PASIR KUDA-BOGOR BARAT-BOGOR
ma30002,32018-IKI-BABAKAN-BOGOR TENGAH-BOGOR
ma30002,32019-LAU-TEGALLEGA-BOGOR TENGAH-BOGOR
ma30002,32020-SIL-CILENDEK BARAT-BOGOR BARAT-BOGOR
ma30002,32021-AYU-KENCANA-TANAH SAREAL-BOGOR
ma30002,32022-DEE-KENCANA-TANAH SAREAL-BOGOR
ma30002,32023-NAS-KENCANA-TANAH SAREAL-BOGOR
ma30002,32024-VIA-KENCANA-TANAH SAREAL-BOGOR
ma30002,32025-JAK-CIBADAK-TANAH SAREAL-BOGOR
ma30002,32026-LIN-TAJUR-BOGOR TIMUR-BOGOR
ma30002,32027-HAE-KEDUNG JAYA-TANAH SAREAL-BOGOR
ma30002,32028-FAL-SUKADAMAI-TANAH SAREAL-BOGOR
ma30002,32029-TNT-CIBULUH-BOGOR UTARA-BOGOR
ma30015,31601-BRO-RAWA ARUM-GEROGOL-CILEGON
ma30015,31602-REM-RAWA ARUM-GEROGOL-CILEGON
ma30015,31603-SEP-CITANGKIL-CITANGKIL-CILEGON
ma30015,31604-ALI-CITANGKIL-CITANGKIL-CILEGON
ma30015,31605-NAN-MASIGIT-JOMBANG-CILEGON
ma30015,31606-ALD-CIBEBER-CIBEBER-CILEGON
ma30015,31607-OLL-CIBEBER-CIBEBER-CILEGON
ma30015,31608-EDH-SUKMAJAYA-JOMBANG-CILEGON
ma30015,31609-M.A-CIWADUK-CILEGON-CILEGON
ma30015,31610-SAK-CIWADUK-CILEGON-CILEGON
ma80002,82003-MUT-CIBEUREUM-CIMAHI SELATAN-CIMAHI
ma80002,82004-DEA-UTAMA-CIMAHI SELATAN-CIMAHI
ma80002,82006-INS-CIGUGUR TENGAH-CIMAHI TENGAH-CIMAHI
ma80002,82007-VIV-BAROS-CIMAHI TENGAH-CIMAHI
ma80002,82008-HER-CIGUGUR TENGAH-CIMAHI TENGAH-CIMAHI
ma80002,82010-MED-CITEUREUP-CIMAHI UTARA-CIMAHI
ma80002,82011-NAU-CIBEUREUM-CIMAHI SELATAN-CIMAHI
ma80002,82013-AT -MELONG-CIMAHI SELATAN-CIMAHI
ma80002,82014-HAR-MELONG-CIMAHI SELATAN-CIMAHI
ma80002,82015-Q C-BAROS-CIMAHI TENGAH-CIMAHI
ma80006,86001-ALI-KALIJAGA-HARJAMUKTI-CIREBON
ma80006,86002-VIE-HARJAMUKTI-HARJAMUKTI-CIREBON
ma80006,86003-ECA-KALIJAGA-HARJAMUKTI-CIREBON
ma80006,86004-PON-HARJAMUKTI-HARJAMUKTI-CIREBON
ma80006,86005-PER-KECAPI-HARJAMUKTI-CIREBON
ma80006,86020-VAN-ARGASUNYA-HARJAMUKTI-CIREBON
ma80006,86007-DHA-ARGASUNYA-HARJAMUKTI-CIREBON
ma80006,86008-ONE-LARANGAN-HARJAMUKTI-CIREBON
ma80006,86009-THO-KARYAMULYA-KESAMBI-CIREBON
ma80006,86010-RHE-SUNYARAGI-KESAMBI-CIREBON
ma80006,86011-TRI-DRAJAT-KESAMBI-CIREBON
ma80006,86012-CAH-DRAJAT-KESAMBI-CIREBON
ma80006,86013-AUR-PEKIRINGAN-KESAMBI-CIREBON
ma80006,86014-NAB-SUNYARAGI-KESAMBI-CIREBON
ma80006,86015-ARK-PEKIRINGAN-KESAMBI-CIREBON
ma80006,86016-NAN-LEMAHWUNGKUK-LEMAH WUNGKUK-CIREBON
ma80006,86017-UUS-KESENDEN-KEJAKSAN-CIREBON
ma80006,86018-XGA-KESENDEN-KEJAKSAN-CIREBON
ma80006,86019-NOL-KEBONBARU-KEJAKSAN-CIREBON
ma80006,86020-SAH-KEBONBARU-KEJAKSAN-CIREBON
ma80006,86021-DEA-PANJUNAN-LEMAH WUNGKUK-CIREBON
ma80006,86022-PUJ-KESEPUHAN-LEMAH WUNGKUK-CIREBON
ma80006,86023-ARI-JAGASATRU-PEKALIPAN-CIREBON
ma80006,86024-QUE-JAGASATRU-PEKALIPAN-CIREBON
ma80006,86025-DIC-PEKALIPAN-PEKALIPAN-CIREBON
ma80006,86026-ITT-PEGAMBIRAN-LEMAH WUNGKUK-CIREBON
ma80006,86027-ARY-KEJAKSAN-KEJAKSAN-CIREBON
ma80006,86028-AID-KEJAKSAN-KEJAKSAN-CIREBON
ma80006,86029-YS -SUKAPURA-KEJAKSAN-CIREBON
ma80006,86030-ELE-JAGASATRU-PEKALIPAN-CIREBON
ma20001,21001-UFO-PADANG SAMBIAN KAJA-DENPASAR BARAT-DENPASAR
ma20001,21002-BHA-PADANGSAMBIAN-DENPASAR BARAT-DENPASAR
ma20001,21003-TRI-PEMECUTAN KELOD-DENPASAR BARAT-DENPASAR
ma20001,21005-F&A-SANUR-DENPASAR SELATAN-DENPASAR
ma20001,21005-TUR-SANUR KAUH-DENPASAR SELATAN-DENPASAR
ma20001,21006-KUR-SANUR KAUH-DENPASAR SELATAN-DENPASAR
ma20001,21007-ART-RENON-DENPASAR SELATAN-DENPASAR
ma20001,21009-IAN-PEMECUTAN KELOD-DENPASAR BARAT-DENPASAR
ma20001,21008-ANI-PADANGSAMBIAN KELOD-DENPASAR BARAT-DENPASAR
ma20001,21010-SUR-PADANGSAMBIAN-DENPASAR BARAT-DENPASAR
ma20001,21011-LIN-PEMECUTAN KAJA-DENPASAR UTARA-DENPASAR
ma20001,21016-SEV-PEGUYANGAN KAJA-DENPASAR UTARA-DENPASAR
ma20001,21017-STA-UBUNG-DENPASAR UTARA-DENPASAR
ma20001,21018-ANG-PEGUYANGAN KANGIN-DENPASAR UTARA-DENPASAR
ma20001,21019-CAH-DANGIN PURI KAJA-DENPASAR UTARA-DENPASAR
ma20001,21020-JIM-DAUH PURI KAJA-DENPASAR UTARA-DENPASAR
ma20001,21021-LUM-PEMECUTAN KAJA-DENPASAR UTARA-DENPASAR
ma20001,21021-BAY-TONJA-DENPASAR UTARA-DENPASAR
ma20001,21022-COB-UBUNG KAJA-DENPASAR UTARA-DENPASAR
ma20001,21022-WAR-PEGUYANGAN-DENPASAR UTARA-DENPASAR
ma20001,21025-99 -KESIMAN-DENPASAR TIMUR-DENPASAR
ma20001,21026-MUT-KESIMAN KERTALANGU-DENPASAR TIMUR-DENPASAR
ma20001,21027-IND-KESIMAN PETILAN-DENPASAR TIMUR-DENPASAR
ma20001,21012-ANG-TEGAL KERTHA-DENPASAR BARAT-DENPASAR
ma20001,21013-DEW-TEGAL HARUM-DENPASAR BARAT-DENPASAR
ma20001,21014-PES-PEMECUTAN KELOD-DENPASAR BARAT-DENPASAR
ma20001,21015-NAY-PEMECUTAN-DENPASAR BARAT-DENPASAR
ma20001,21028-SES-SUMERTA KAUH-DENPASAR TIMUR-DENPASAR
ma20001,21029-SAN-SUMERTA KELOD-DENPASAR TIMUR-DENPASAR
ma20001,21030-LHO-SUMERTA-DENPASAR TIMUR-DENPASAR
ma30004,34002-GOV-CILODONG-CILODONG-DEPOK
ma30004,34004-NUR-CILANGKAP-TAPOS-DEPOK
ma30004,34003-GAT-JATIMULYA-CILODONG-DEPOK
ma30004,34005-FAR-SUKMAJAYA-SUKMAJAYA-DEPOK
ma30004,34006-PAH-DEPOK-PANCORAN MAS-DEPOK
ma30004,34008-GAD-PANCORAN MAS-PANCORAN MAS-DEPOK
ma30004,34009-BIL-TIRTAJAYA-SUKMAJAYA-DEPOK
ma30004,34010-WIB-TIRTAJAYA-SUKMAJAYA-DEPOK
ma30004,34011-KAY-CILANGKAP-TAPOS-DEPOK
ma30004,34012-JAR-CILANGKAP-TAPOS-DEPOK
ma30002,34016-MIT-SUKAMAJU-CILODONG-DEPOK
ma30002,34017-AGR-CURUG-BOJONGSARI-DEPOK
ma30004,34013-UMI-CURUG-CIMANGGIS-DEPOK
ma30004,34014-CAH-CURUG-CIMANGGIS-DEPOK
ma30004,34015-SAH-CURUG-CIMANGGIS-DEPOK
ma30004,34001-ABC-CILODONG-CILODONG-DEPOK
ma30002,34018-NGO-CURUG-BOJONGSARI-DEPOK
ma30002,34019-VIA-SAWANGAN-SAWANGAN-DEPOK
ma30002,34020-ANA-SAWANGAN-SAWANGAN-DEPOK
ma30002,34021-R 1-SAWANGAN-SAWANGAN-DEPOK
ma30002,34022-LEO-PANCORAN MAS-PANCORAN MAS-DEPOK
ma30002,34023-JAY-PANCORAN MAS-PANCORAN MAS-DEPOK
ma30002,34024-TWI-MEKAR JAYA-SUKMAJAYA-DEPOK
ma30002,34027-BET-ABADI JAYA-SUKMAJAYA-DEPOK
ma30002,34028-PUT-ABADI JAYA-SUKMAJAYA-DEPOK
ma30002,34029-WIN-ABADI JAYA-SUKMAJAYA-DEPOK
ma30002,34030-LAT-ABADI JAYA-SUKMAJAYA-DEPOK
ma30002,34031-DHA-SUKAMAJU-CILODONG-DEPOK
ma30004,34007_R1-PER-PANCORAN MAS-PANCORAN MAS-DEPOK
ma30002,34026_R1-QIL-CURUG-BOJONGSARI-DEPOK
ma30009,39001-AND-PALMERAH-PAL MERAH-JAKARTA BARAT
ma30009,39002-HAR-CENGKARENG BARAT-CENGKARENG-JAKARTA BARAT
ma30009,39003-COR-KEMANGGISAN-PAL MERAH-JAKARTA BARAT
ma30009,39004-RAM-KELAPA DUA-KEBON JERUK-JAKARTA BARAT
ma30009,39005-M2 -PALMERAH-PAL MERAH-JAKARTA BARAT
ma30009,39006-EDE-PEKOJAN-TAMBORA-JAKARTA BARAT
ma30009,39007-FAN-ANGKE-TAMBORA-JAKARTA BARAT
ma30009,39008-ANG-JEMBATAN BESI-TAMBORA-JAKARTA BARAT
ma30009,39009-KHA-GROGOL-GROGOL PETAMBURAN-JAKARTA BARAT
ma30009,39010-KAR-JELAMBAR BARU-GROGOL PETAMBURAN-JAKARTA BARAT
ma30009,39011-HS -KEMANGGISAN-PAL MERAH-JAKARTA BARAT
ma30009,39012-IBN-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT
ma30009,39013-ARR-SUKABUMI UTARA-KEBON JERUK-JAKARTA BARAT
ma30009,39014-ARI-TOMANG-GROGOL PETAMBURAN-JAKARTA BARAT
ma30009,39015-EVA-JEMBATAN BESI-TAMBORA-JAKARTA BARAT
ma30007,37080-PUR-SEMANAN-KALIDERES-JAKARTA BARAT
ma30007,37081-MIL-SEMANAN-KALIDERES-JAKARTA BARAT
ma30007,37082-SAR-SEMANAN-KALIDERES-JAKARTA BARAT
ma30007,37083-SAM-SEMANAN-KALIDERES-JAKARTA BARAT
ma30007,37084-RAH-SEMANAN-KALIDERES-JAKARTA BARAT
ma30009,39016-RES-KEBON JERUK-KEBON JERUK-JAKARTA BARAT
ma30009,39017-PUT-DURI KEPA-KEBON JERUK-JAKARTA BARAT
ma30009,39018-BOY-DURI KEPA-KEBON JERUK-JAKARTA BARAT
ma30007,37085-ADI-PEGADUNGAN-KALIDERES-JAKARTA BARAT
ma30007,37086-DER-PEGADUNGAN-KALIDERES-JAKARTA BARAT
ma30007,37087-LIL-PEGADUNGAN-KALIDERES-JAKARTA BARAT
ma30007,37089-MAJ-PEGADUNGAN-KALIDERES-JAKARTA BARAT
ma30007,37088-SAL-PEGADUNGAN-KALIDERES-JAKARTA BARAT
ma30009,39019-IIS-KEMANGGISAN-PAL MERAH-JAKARTA BARAT
ma30009,39020-JAN-KEMANGGISAN-PAL MERAH-JAKARTA BARAT
ma30009,39021-SYA-KEMANGGISAN-PAL MERAH-JAKARTA BARAT
ma30009,39022-NIN-PALMERAH-PAL MERAH-JAKARTA BARAT
ma30009,39023-MAR-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT
ma30009,39024-ARR-KOTA BAMBU SELATAN-PAL MERAH-JAKARTA BARAT
ma30009,39025-MIC-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT
ma30009,39026-SAL-SLIPI-PAL MERAH-JAKARTA BARAT
ma30007,37075-MEN-KOTA BAMBU SELATAN-PAL MERAH-JAKARTA BARAT
ma30007,37076-ESA-KOTA BAMBU SELATAN-PAL MERAH-JAKARTA BARAT
ma30007,37078-WIL-KOTA BAMBU SELATAN-PAL MERAH-JAKARTA BARAT
ma30007,37079-RIZ-KOTA BAMBU UTARA-PAL MERAH-JAKARTA BARAT
ma30006,36001-KHA-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT
ma30006,36002-MIT-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT
ma30006,36003-ASY-GALUR-JOHAR BARU-JAKARTA PUSAT
ma30006,36004-ALD-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT
ma30006,36005-RAK-RAWASARI-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36006-VIO-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT
ma30006,36007-NAT-PEGANGSAAN-MENTENG-JAKARTA PUSAT
ma30006,36008-CAT-PEGANGSAAN-MENTENG-JAKARTA PUSAT
ma30006,36009-SES-PEGANGSAAN-MENTENG-JAKARTA PUSAT
ma30006,36010-ZAR-MENTENG-MENTENG-JAKARTA PUSAT
ma30006,36011-SAN-MENTENG-MENTENG-JAKARTA PUSAT
ma30006,36012-AGU-CIKINI-MENTENG-JAKARTA PUSAT
ma30006,36013-ASO-KWITANG-SENEN-JAKARTA PUSAT
ma30006,36014-FRE-CEMPAKA PUTIH BARAT-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36015-SAT-CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36016-DÀN-CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36017-BOO-CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36018-FER-CEMPAKA PUTIH BARAT-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36019-SAL-CEMPAKA PUTIH TIMUR-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36020-SAR-CEMPAKA PUTIH BARAT-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36021-MAR-RAWASARI-CEMPAKA PUTIH-JAKARTA PUSAT
ma30006,36023-RAN-KEBON MELATI-TANAH ABANG-JAKARTA PUSAT
ma30006,36024-KEY-PETAMBURAN-TANAH ABANG-JAKARTA PUSAT
ma30006,36025-RAN-DURI PULO-GAMBIR-JAKARTA PUSAT
ma30006,36026-ETT-DURI PULO-GAMBIR-JAKARTA PUSAT
ma30006,36027-ADV-DURI PULO-GAMBIR-JAKARTA PUSAT
ma30006,36028-TIK-PETOJO UTARA-GAMBIR-JAKARTA PUSAT
ma30006,36029-HUD-GAMBIR-GAMBIR-JAKARTA PUSAT
ma30006,36030-DAF-KARTINI-SAWAH BESAR-JAKARTA PUSAT
ma30006,36031-DAV-KARTINI-SAWAH BESAR-JAKARTA PUSAT
ma30006,36032-IND-KARTINI-SAWAH BESAR-JAKARTA PUSAT
ma30006,36033-JAJ-KRAMAT-SENEN-JAKARTA PUSAT
ma30006,36034-KEM-KWITANG-SENEN-JAKARTA PUSAT
ma30006,36035-POR-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT
ma30006,36036-CHA-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT
ma30006,36037-N N-KAMPUNG RAWA-JOHAR BARU-JAKARTA PUSAT
ma30006,36038-KEV-JOHAR BARU-JOHAR BARU-JAKARTA PUSAT
ma30006,36039-WAH-JOHAR BARU-JOHAR BARU-JAKARTA PUSAT
ma30006,36040-AKB-MENTENG-MENTENG-JAKARTA PUSAT
ma30006,36022_R1-TOM-TANAH TINGGI-JOHAR BARU-JAKARTA PUSAT
ma30008,38001-MBU-MENTENG ATAS-SETIABUDI-JAKARTA SELATAN
ma30008,38003-TWO-PASAR MANGGIS-SETIABUDI-JAKARTA SELATAN
ma30008,38004-HEN-PASAR MANGGIS-SETIABUDI-JAKARTA SELATAN
ma30008,38005-PRI-KUNINGAN BARAT-MAMPANG PRAPATAN-JAKARTA SELATAN
ma30008,38006-AIS-KUNINGAN BARAT-MAMPANG PRAPATAN-JAKARTA SELATAN
ma30008,38007-DAG-KARET KUNINGAN-SETIABUDI-JAKARTA SELATAN
ma30008,38008-TIN-SELONG-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38009-SAL-RAWA BARAT-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38010-JOI-PETOGOGAN-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38011-GON-PELA MAMPANG-MAMPANG PRAPATAN-JAKARTA SELATAN
ma30008,38012-JUN-PELA MAMPANG-MAMPANG PRAPATAN-JAKARTA SELATAN
ma30008,38013-HR -PETOGOGAN-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38014-RIF-DUREN TIGA-PANCORAN-JAKARTA SELATAN
ma30008,38015-HID-PANCORAN-PANCORAN-JAKARTA SELATAN
ma30008,38016-AL -PANCORAN-PANCORAN-JAKARTA SELATAN
ma30008,38017-ANI-PANCORAN-PANCORAN-JAKARTA SELATAN
ma30008,38016-AGU-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN
ma30008,38018-KHA-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN
ma30008,38020-KEZ-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN
ma30008,38021-DOR-GROGOL UTARA-KEBAYORAN LAMA-JAKARTA SELATAN
ma30008,38050-DIK-KALIBATA-PANCORAN-JAKARTA SELATAN
ma30008,38051-AIS-PEJATEN TIMUR-PASAR MINGGU-JAKARTA SELATAN
ma30008,38052-TS -KALIBATA-PANCORAN-JAKARTA SELATAN
ma30008,38053-SER-KALIBATA-PANCORAN-JAKARTA SELATAN
ma30008,38054-SAD-PEJATEN TIMUR-PASAR MINGGU-JAKARTA SELATAN
ma30016,31731-SAT-PESANGGRAHAN-PESANGGRAHAN-JAKARTA SELATAN
ma30016,31732-AMD-PETUKANGAN UTARA-PESANGGRAHAN-JAKARTA SELATAN
ma30008,38022-N C-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38023-BN -CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38024-CAH-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38025-YON-CIPETE UTARA-KEBAYORAN BARU-JAKARTA SELATAN
ma30008,38055-AIN-RAWAJATI-PANCORAN-JAKARTA SELATAN
ma30008,38056-DIA-PEJATEN BARAT-PASAR MINGGU-JAKARTA SELATAN
ma30008,38057-ZAL-PEJATEN BARAT-PASAR MINGGU-JAKARTA SELATAN
ma30008,38058-AKB-KALIBATA-PANCORAN-JAKARTA SELATAN
ma30008,38059-MUT-JATI PADANG-PASAR MINGGU-JAKARTA SELATAN
ma30008,38060-MAN-JATI PADANG-PASAR MINGGU-JAKARTA SELATAN
ma30008,38061-RIN-JATI PADANG-PASAR MINGGU-JAKARTA SELATAN
ma30016,31733-CHE-PETUKANGAN UTARA-PESANGGRAHAN-JAKARTA SELATAN
ma30016,31734-FAM-PETUKANGAN UTARA-PESANGGRAHAN-JAKARTA SELATAN
ma30005,35001-ONY-UTAN KAYU SELATAN-MATRAMAN-JAKARTA TIMUR
ma30005,35002-SUR-UTAN KAYU UTARA-MATRAMAN-JAKARTA TIMUR
ma30005,35003-LOL-UTAN KAYU SELATAN-MATRAMAN-JAKARTA TIMUR
ma30005,35004-YAL-UTAN KAYU UTARA-MATRAMAN-JAKARTA TIMUR
ma30005,35005-LAL-UTAN KAYU UTARA-MATRAMAN-JAKARTA TIMUR
ma30005,35006-FAH-PISANGAN TIMUR-PULOGADUNG-JAKARTA TIMUR
ma30005,35007-FQU-PISANGAN TIMUR-PULOGADUNG-JAKARTA TIMUR
ma30005,35008-RIF-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR
ma30005,35009-AIL-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR
ma30005,35010-HAS-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR
ma30005,35011-ELG-CIPINANG MUARA-JATINEGARA-JAKARTA TIMUR
ma30005,35012-NES-RAWAMANGUN-PULOGADUNG-JAKARTA TIMUR
ma30005,35013-YOI-CIPINANG BESARSELATAN-JATINEGARA-JAKARTA TIMUR
ma30005,35014-SAT-KLENDER-DUREN SAWIT-JAKARTA TIMUR
ma30005,35015-VIC-KLENDER-DUREN SAWIT-JAKARTA TIMUR
ma30005,35016-ADI-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR
ma30005,35017-YOP-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR
ma30005,35018-CAH-DUREN SAWIT-DUREN SAWIT-JAKARTA TIMUR
ma30005,35019-LIM-JATINEGARA KAUM-PULOGADUNG-JAKARTA TIMUR
ma30005,35020-GAS-JATINEGARA KAUM-PULOGADUNG-JAKARTA TIMUR
ma30005,35021-OTE-PENGGILINGAN-CAKUNG-JAKARTA TIMUR
ma30005,35022-JUV-PENGGILINGAN-CAKUNG-JAKARTA TIMUR
ma30005,35023-FIR-PENGGILINGAN-CAKUNG-JAKARTA TIMUR
ma30005,35024-IMO-PENGGILINGAN-CAKUNG-JAKARTA TIMUR
ma30005,35025-RAI-PENGGILINGAN-CAKUNG-JAKARTA TIMUR
ma30005,35026-SAT-PULO GEBANG-CAKUNG-JAKARTA TIMUR
ma30005,35027-DO'-PULO GEBANG-CAKUNG-JAKARTA TIMUR
ma30005,35029-RIZ-UJUNG MENTENG-CAKUNG-JAKARTA TIMUR
ma30006,35030-MAU-PISANGAN BARU-MATRAMAN-JAKARTA TIMUR
ma30007,10031-NAD-KEBON PALA-MAKASAR-JAKARTA TIMUR
ma30007,10032-FOR-HALIM PERDANAKUSUMA-MAKASAR-JAKARTA TIMUR
ma30007,30033-SAN-KEBON PALA-MAKASAR-JAKARTA TIMUR
ma30007,30034-HAI-KEBON PALA-MAKASAR-JAKARTA TIMUR
ma30007,30035-LIA-KEBON PALA-MAKASAR-JAKARTA TIMUR
ma30007,30036-BUT-LUBANG BUAYA-CIPAYUNG-JAKARTA TIMUR
ma30007,30037-BIN-LUBANG BUAYA-CIPAYUNG-JAKARTA TIMUR
ma30007,30038-SUP-LUBANG BUAYA-CIPAYUNG-JAKARTA TIMUR
ma30007,30039-BER-LUBANG BUAYA-CIPAYUNG-JAKARTA TIMUR
ma30007,30040-FAT-LUBANG BUAYA-CIPAYUNG-JAKARTA TIMUR
ma30005,35028_R1-MWS-PISANGAN BARU-MATRAMAN-JAKARTA TIMUR
ma30007,37003-RAH-KEBON BAWANG-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37051-RYA-PADEMANGAN BARAT-PADEMANGAN-JAKARTA UTARA
ma30007,11503-BAR-PADEMANGAN BARAT-PADEMANGAN-JAKARTA UTARA
ma30007,11504-BEY-PADEMANGAN TIMUR-PADEMANGAN-JAKARTA UTARA
ma30007,37055-CIT-PADEMANGAN TIMUR-PADEMANGAN-JAKARTA UTARA
ma30007,37056-DIN-LAGOA-KOJA-JAKARTA UTARA
ma30007,37057-UDI-TUGU UTARA-KOJA-JAKARTA UTARA
ma30007,37058-ARI-TUGU UTARA-KOJA-JAKARTA UTARA
ma30007,37059-IVA-TUGU UTARA-KOJA-JAKARTA UTARA
ma30007,37006-RAH-PAPANGGO-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37007-BIN-PAPANGGO-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37007-TRI-PAPANGGO-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37009-FAC-TANJUNG PRIOK-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37010-RID-TANJUNG PRIOK-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37011-RIK-SEMPER BARAT-CILINCING-JAKARTA UTARA
ma30007,37012-RIF-SUKAPURA-CILINCING-JAKARTA UTARA
ma30007,37013-FAI-SUKAPURA-CILINCING-JAKARTA UTARA
ma30007,37014-234-SUKAPURA-CILINCING-JAKARTA UTARA
ma30007,37015-NAB-KALIBARU-CILINCING-JAKARTA UTARA
ma30007,37060-AL -KAPUK MUARA-PENJARINGAN-JAKARTA UTARA
ma30007,37061-ARI-KAPUK MUARA-PENJARINGAN-JAKARTA UTARA
ma30007,37062-ADE-KAPUK MUARA-PENJARINGAN-JAKARTA UTARA
ma30007,37063-NAU-KAPUK MUARA-PENJARINGAN-JAKARTA UTARA
ma30007,37064-JAV-KAPUK MUARA-PENJARINGAN-JAKARTA UTARA
ma30007,37065-JAY-PEJAGALAN-PENJARINGAN-JAKARTA UTARA
ma30007,37066-TER-PEJAGALAN-PENJARINGAN-JAKARTA UTARA
ma30007,37067-333-PEJAGALAN-PENJARINGAN-JAKARTA UTARA
ma30007,37068-LUI-PEJAGALAN-PENJARINGAN-JAKARTA UTARA
ma30007,37069-NKK-PEJAGALAN-PENJARINGAN-JAKARTA UTARA
ma30007,37004-YOY-WARAKAS-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37004-SHE-WARAKAS-TANJUNG PRIOK-JAKARTA UTARA
ma30007,37016-NOP-KELAPA GADING TIMUR-KELAPA GADING-JAKARTA UTARA
ma30007,37017-RAN-KELAPA GADING TIMUR-KELAPA GADING-JAKARTA UTARA
ma30007,37018-JAP-PEGANGSAAN DUA-KELAPA GADING-JAKARTA UTARA
ma30007,37019-BIN-PEGANGSAAN DUA-KELAPA GADING-JAKARTA UTARA
